wsd_source_id,park_unit,water_system_name,match_source,match_name,search_term,longitude,latitude,Coordinate_System,source_location_refs,confidence
GRSM_WS_028_01,GRSM,"Tent DELETE Wears Valley Ranger Station Water System,  WCW",NPS POIs,Bone Valley Cemetery,Valley,-83.6824011741059,35.49978924664016,WGS 84,"POIs, Bone Valley Cemetery",NA
GRSM_WS_028_01,GRSM,"Tent DELETE Wears Valley Ranger Station Water System,  WCW",NPS POIs,Walkers Valley Cemetery,Valley,-83.69208477434736,35.64099864653579,WGS 84,"POIs, Walkers Valley Cemetery",NA
GRSM_WS_028_01,GRSM,"Tent DELETE Wears Valley Ranger Station Water System,  WCW",NPS Buildings,"Cosby Ranger Station, CO 372",Ranger,-83.21384254165129,35.77753895362546,WGS 84,"Buildings, Cosby Ranger Station, CO 372",NA
GRSM_WS_028_01,GRSM,"Tent DELETE Wears Valley Ranger Station Water System,  WCW",NPS Buildings,"Oconaluftee Ranger Station, SM 366",Ranger,-83.3114844135972,35.55589876881967,WGS 84,"Buildings, Oconaluftee Ranger Station, SM 366",NA
GRSM_WS_028_01,GRSM,"Tent DELETE Wears Valley Ranger Station Water System,  WCW",NPS Buildings,"Tremont Ranger Station and Office, TR 317-B",Ranger,-83.70282893783714,35.65459092622425,WGS 84,"Buildings, Tremont Ranger Station and Office, TR 317-B",NA
GRSM_WS_028_01,GRSM,"Tent DELETE Wears Valley Ranger Station Water System,  WCW",NPS POIs,Abrams Creek Ranger Station,Ranger,-83.93597147370888,35.608298247025516,WGS 84,"POIs, Abrams Creek Ranger Station",NA
GRSM_WS_028_01,GRSM,"Tent DELETE Wears Valley Ranger Station Water System,  WCW",NPS POIs,Balsam Mountain Campground Ranger Station,Ranger,-83.17547557251206,35.567891945797825,WGS 84,"POIs, Balsam Mountain Campground Ranger Station",NA
GRSM_WS_028_01,GRSM,"Tent DELETE Wears Valley Ranger Station Water System,  WCW",NPS POIs,Big Creek Ranger Station Parking,Ranger,-83.10561877333747,35.759950846474766,WGS 84,"POIs, Big Creek Ranger Station Parking",NA
GRSM_WS_029_01,GRSM,Tent. Delete - Oconaluftee Area Water Systems,NPS Buildings,"Oconaluftee Apartments, OC 516 - 7 & 8",Oconaluftee,-83.30511349493847,35.51702878246508,WGS 84,"Buildings, Oconaluftee Apartments, OC 516 - 7 & 8",NA
GRSM_WS_029_01,GRSM,Tent. Delete - Oconaluftee Area Water Systems,NPS Buildings,"Oconaluftee Quarters, OC 513",Oconaluftee,-83.30282524190739,35.51468662738116,WGS 84,"Buildings, Oconaluftee Quarters, OC 513",NA
GRSM_WS_029_01,GRSM,Tent. Delete - Oconaluftee Area Water Systems,NPS Buildings,Oconaluftee Heavy Equipment Shed,Oconaluftee,-83.30511689781083,35.514720554869044,WGS 84,"Buildings, Oconaluftee Heavy Equipment Shed",NA
GRSM_WS_029_01,GRSM,Tent. Delete - Oconaluftee Area Water Systems,NPS POIs,Oconaluftee Overlook,Oconaluftee,-83.29417077314169,35.513126845730184,WGS 84,"POIs, Oconaluftee Overlook",NA
GRSM_WS_029_01,GRSM,Tent. Delete - Oconaluftee Area Water Systems,NPS POIs,Conner - Oconaluftee Cemetery,Oconaluftee,-83.30367797337686,35.53769864647296,WGS 84,"POIs, Conner - Oconaluftee Cemetery",NA
GRSM_WS_029_01,GRSM,Tent. Delete - Oconaluftee Area Water Systems,NPS POIs,Oconaluftee Entrance Road Bridge,Oconaluftee,-83.30627497287459,35.51621014589676,WGS 84,"POIs, Oconaluftee Entrance Road Bridge",NA
GRSM_WS_030_01,GRSM,"Tent. DELETE Smokemont Water System,  SMW",NPS Buildings,SD SM 276 SMOKEMONT BAPTIST CHURCH,Smokemont,-83.30864596239059,35.55347333698167,WGS 84,"Buildings, SD SM 276 SMOKEMONT BAPTIST CHURCH",NA
GRSM_WS_030_01,GRSM,"Tent. DELETE Smokemont Water System,  SMW",NPS Buildings,Smokemont Riding Stables Barn,Smokemont,-83.30843933168896,35.551094757926165,WGS 84,"Buildings, Smokemont Riding Stables Barn",NA
GRSM_WS_030_01,GRSM,"Tent. DELETE Smokemont Water System,  SMW",NPS Buildings,SD SM 85 SMOKEMONT CG COMFORT STATION-,Smokemont,-83.31182594926227,35.55704041885409,WGS 84,"Buildings, SD SM 85 SMOKEMONT CG COMFORT STATION-",NA
GRSM_WS_030_01,GRSM,"Tent. DELETE Smokemont Water System,  SMW",NPS POIs,Smokemont Baptist Church,Smokemont,-83.30864197276247,35.55346644555924,WGS 84,"POIs, Smokemont Baptist Church",NA
GRSM_WS_030_01,GRSM,"Tent. DELETE Smokemont Water System,  SMW",NPS POIs,Smokemont Campground Bridge Pullout Parking,Smokemont,-83.30980727304866,35.55252064631653,WGS 84,"POIs, Smokemont Campground Bridge Pullout Parking",NA
GRSM_WS_030_01,GRSM,"Tent. DELETE Smokemont Water System,  SMW",NPS POIs,Smokemont Campground Comfort Station,Smokemont,-83.31296227339733,35.55969144568431,WGS 84,"POIs, Smokemont Campground Comfort Station",NA
GUIS_WS_004_01,GUIS,FB Water System,NONE,NA,,NA,NA,NA,U,NA
GUIS_WS_009_01,GUIS,NLO  Water System,NPS Buildings,NLO Office Trailer #1,NLO,-87.13806278119534,30.36640222008155,WGS 84,"Buildings, NLO Office Trailer #1",NA
GUIS_WS_009_01,GUIS,NLO  Water System,NPS Buildings,NLO 1st Aid Storage Shed #D,NLO,-87.13835065355431,30.36648591151136,WGS 84,"Buildings, NLO 1st Aid Storage Shed #D",NA
GUIS_WS_009_01,GUIS,NLO  Water System,NPS Buildings,NLO Interp Storage Shed #E,NLO,-87.13810140489332,30.366499709189178,WGS 84,"Buildings, NLO Interp Storage Shed #E",NA
GUIS_WS_014_01,GUIS,SR Water System    (PLANNED),NONE,NA,,NA,NA,NA,U,NA
HOBE_WS_002_01,HOBE,Superintendent's House,NPS Buildings,HOBE Sign Shed,House,-85.7376670032748,32.98142658879524,WGS 84,"Buildings, HOBE Sign Shed",NA
HOBE_WS_002_01,HOBE,Superintendent's House,NPS Buildings,HOBE Fuel Shed,House,-85.7373328321443,32.98150131918741,WGS 84,"Buildings, HOBE Fuel Shed",NA
HOBE_WS_002_01,HOBE,Superintendent's House,NPS Buildings,Old Pumphouse behind quarters B-4,House,-85.73560866460295,32.9840552051887,WGS 84,"Buildings, Old Pumphouse behind quarters B-4",NA
JODA_WS_001_01,JODA,CL UTIL Water System,NPS Buildings,Restrooms,picnic,-120.40972032456884,44.914063782698335,WGS 84,"Buildings, Restrooms",NA
JODA_WS_001_01,JODA,CL UTIL Water System,NPS Buildings,Shade Structure Picnic Area,picnic,-120.25117402699236,44.65421882419439,WGS 84,"Buildings, Shade Structure Picnic Area",NA
JODA_WS_001_01,JODA,CL UTIL Water System,NPS Buildings,Picnic Shelter 1,picnic,-120.40981113604366,44.91368589094674,WGS 84,"Buildings, Picnic Shelter 1",NA
JODA_WS_001_01,JODA,CL UTIL Water System,NPS POIs,Painted Hills Picnic Area,picnic,-120.25117411472152,44.6542180930914,WGS 84,"POIs, Painted Hills Picnic Area",NA
JODA_WS_001_01,JODA,CL UTIL Water System,NPS POIs,Foree Picnic Area,picnic,-119.64050761428282,44.65201571257832,WGS 84,"POIs, Foree Picnic Area",NA
JODA_WS_001_01,JODA,CL UTIL Water System,NPS POIs,Orchard Picnic Area,picnic,-119.64406826749723,44.55551846833286,WGS 84,"POIs, Orchard Picnic Area",NA
JODA_WS_002_01,JODA,PH UTIL Irrigation System & Pump,NONE,NA,PH UTIL Irrigation System & Pump,NA,NA,NA,U,NA
JODA_WS_003_01,JODA,PH UTIL Water System Potable,NPS Buildings,Cant Ranch Historic Home & Museum,Visitor,-119.64474737518307,44.55513986030817,WGS 84,"Buildings, Cant Ranch Historic Home & Museum",NA
JODA_WS_003_01,JODA,PH UTIL Water System Potable,NPS Buildings,Thomas Condon Visitor Center,Visitor,-119.64614547760625,44.55298679872857,WGS 84,"Buildings, Thomas Condon Visitor Center",NA
JODA_WS_003_01,JODA,PH UTIL Water System Potable,NPS Buildings,Restrooms,Visitor,-119.64594949720204,44.552663867910574,WGS 84,"Buildings, Restrooms",NA
JODA_WS_003_01,JODA,PH UTIL Water System Potable,NPS POIs,Cant Ranch House Visitor Center,Visitor,-119.64474737654086,44.55513985923973,WGS 84,"POIs, Cant Ranch House Visitor Center",NA
JODA_WS_003_01,JODA,PH UTIL Water System Potable,NPS POIs,Cant Ranch Visitor Center Parking,Visitor,-119.64498463964453,44.55547319324058,WGS 84,"POIs, Cant Ranch Visitor Center Parking",NA
JODA_WS_003_01,JODA,PH UTIL Water System Potable,NPS POIs,Thomas Condon Visitor Center Restroom,Visitor,-119.64594949827512,44.552663866945615,WGS 84,"POIs, Thomas Condon Visitor Center Restroom",NA
JODA_WS_004_01,JODA,SB UTIL Water System Blue Basin,NONE,NA,"Staff, residence, SB UTIL",NA,NA,NA,U,NA
JODA_WS_005_01,JODA,SF UTIL Water System Foree,NONE,NA,"Seasonal, Housing, SF UTIL",NA,NA,NA,U,NA
JOTR_WS_007_01,JOTR,"Pinto Wye 2500 gal water tank, above-ground",NPS Buildings,NA,Pinto,-116.00967848991547,34.020812357475194,WGS 84,"Buildings, NA",NA
JOTR_WS_007_01,JOTR,"Pinto Wye 2500 gal water tank, above-ground",NPS Buildings,NA,Pinto,-116.00979881928862,34.02037506378793,WGS 84,"Buildings, NA",NA
JOTR_WS_007_01,JOTR,"Pinto Wye 2500 gal water tank, above-ground",NPS Buildings,NA,Pinto,-116.00948956581992,34.02041499144313,WGS 84,"Buildings, NA",NA
JOTR_WS_007_01,JOTR,"Pinto Wye 2500 gal water tank, above-ground",NPS Buildings,NA,Wye,-116.00967848991547,34.020812357475194,WGS 84,"Buildings, NA",NA
JOTR_WS_007_01,JOTR,"Pinto Wye 2500 gal water tank, above-ground",NPS Buildings,NA,Wye,-116.00979881928862,34.02037506378793,WGS 84,"Buildings, NA",NA
JOTR_WS_007_01,JOTR,"Pinto Wye 2500 gal water tank, above-ground",NPS Buildings,NA,Wye,-116.00948956581992,34.02041499144313,WGS 84,"Buildings, NA",NA
JOTR_WS_007_01,JOTR,"Pinto Wye 2500 gal water tank, above-ground",NPS Buildings,NA,comfort,-116.39150918277927,34.072103571954734,WGS 84,"Buildings, NA",NA
JOTR_WS_007_01,JOTR,"Pinto Wye 2500 gal water tank, above-ground",NPS Buildings,NA,comfort,-116.38863103285098,34.074335664217976,WGS 84,"Buildings, NA",NA
JOTR_WS_007_01,JOTR,"Pinto Wye 2500 gal water tank, above-ground",NPS Buildings,NA,comfort,-115.82396674784464,33.74847502126615,WGS 84,"Buildings, NA",NA
JOTR_WS_007_01,JOTR,"Pinto Wye 2500 gal water tank, above-ground",NPS Buildings,NA,station,-116.03658745916218,34.07710545043915,WGS 84,"Buildings, NA",NA
JOTR_WS_007_01,JOTR,"Pinto Wye 2500 gal water tank, above-ground",NPS Buildings,NA,station,-116.26497849852254,34.09347613473075,WGS 84,"Buildings, NA",NA
JOTR_WS_007_01,JOTR,"Pinto Wye 2500 gal water tank, above-ground",NPS Buildings,NA,station,-116.39150918277927,34.072103571954734,WGS 84,"Buildings, NA",NA
KIMO_WS_001_01,KIMO,Quarters No. 5 Water System,NPS Buildings,Quarters #4  (QMIS 00000004),Quarters,-81.38766018043503,35.14213645391002,WGS 84,"Buildings, Quarters #4  (QMIS 00000004)",NA
KIMO_WS_001_01,KIMO,Quarters No. 5 Water System,NPS Buildings,Quarters 2 (QMIS 00000002),Quarters,-81.38777000227245,35.14256717761754,WGS 84,"Buildings, Quarters 2 (QMIS 00000002)",NA
KIMO_WS_001_01,KIMO,Quarters No. 5 Water System,NPS Buildings,Headquarters,Quarters,-81.38734039564025,35.140940880366756,WGS 84,"Buildings, Headquarters",NA
KIMO_WS_001_01,KIMO,Quarters No. 5 Water System,NPS POIs,Office,Quarters,-81.38727637307689,35.14091664595658,WGS 84,"POIs, Office",NA
KIMO_WS_001_01,KIMO,Quarters No. 5 Water System,NPS Buildings,Mary Morris (Norman) House (QMIS 00000005),No.,-81.40399168131007,35.145047740251734,WGS 84,"Buildings, Mary Morris (Norman) House (QMIS 00000005)",NA
KIMO_WS_001_01,KIMO,Quarters No. 5 Water System,NPS Buildings,Mary Morris (Norman) Shed,No.,-81.40390646913944,35.14522920653449,WGS 84,"Buildings, Mary Morris (Norman) Shed",NA
LAVO_WS_002_01,LAVO,LASSEN LODGE,NPS Buildings,Vault Toilet,LASSEN,-121.50616626305192,40.47461904704392,WGS 84,"Buildings, Vault Toilet",NA
LAVO_WS_002_01,LAVO,LASSEN LODGE,NPS Buildings,Vault Toilet,LASSEN,-121.50617682764187,40.474660720907124,WGS 84,"Buildings, Vault Toilet",NA
LAVO_WS_002_01,LAVO,LASSEN LODGE,NPS POIs,Lassen Peak,LASSEN,-121.5052024549519,40.48807139294187,WGS 84,"POIs, Lassen Peak",NA
LAVO_WS_002_01,LAVO,LASSEN LODGE,NPS POIs,Lassen Crossroads,LASSEN,-121.57645959425857,40.54532838243504,WGS 84,"POIs, Lassen Crossroads",NA
LAVO_WS_002_01,LAVO,LASSEN LODGE,NPS POIs,Lassen Peak Trailhead,LASSEN,-121.50582411816127,40.47485336186246,WGS 84,"POIs, Lassen Peak Trailhead",NA
LAVO_WS_002_01,LAVO,LASSEN LODGE,NPS Buildings,5 & 6,LODGE,-121.40241165147683,40.443905903043664,WGS 84,"Buildings, 5 & 6",NA
LAVO_WS_002_01,LAVO,LASSEN LODGE,NPS Buildings,3 & 4,LODGE,-121.40275563903558,40.443971735461496,WGS 84,"Buildings, 3 & 4",NA
LAVO_WS_002_01,LAVO,LASSEN LODGE,NPS Buildings,1 & 2,LODGE,-121.40301744584596,40.44401800292687,WGS 84,"Buildings, 1 & 2",NA
LEWI_WS_001_01,LEWI,"UTLS-8"" Main Water Line",NONE,NA,"8"" Main Water Line, Main, Line, UTLS-8"" Main Water Line",NA,NA,NA,U,NA
MORA_WS_005_01,MORA,Marsh House,NPS Buildings,NA,House,-121.7924720325709,46.76780145567051,WGS 84,"Buildings, NA",NA
MORA_WS_005_01,MORA,Marsh House,NPS Buildings,NA,House,-121.8107176477309,46.75053520552236,WGS 84,"Buildings, NA",NA
MORA_WS_005_01,MORA,Marsh House,NPS Buildings,NA,House,-121.81076993654999,46.74843078604243,WGS 84,"Buildings, NA",NA
NOCA_WS_008_01,NOCA,Griffith Water System,NPS Buildings,NA,park,-121.12249819261656,48.49265763142107,WGS 84,"Buildings, NA",NA
NOCA_WS_008_01,NOCA,Griffith Water System,NPS POIs,NA,park,-121.09407348367148,49.0533370694631,WGS 84,"POIs, NA",NA
NOCA_WS_008_01,NOCA,Griffith Water System,NPS POIs,NA,park,-121.11146167763765,49.07619746767586,WGS 84,"POIs, NA",NA
NOCA_WS_008_01,NOCA,Griffith Water System,NPS POIs,NA,park,-121.06873357526858,49.04154479572516,WGS 84,"POIs, NA",NA
NOCA_WS_017_01,NOCA,Tolber Water System EXCESS,NPS Buildings,NA,park,-121.12249819261656,48.49265763142107,WGS 84,"Buildings, NA",NA
NOCA_WS_017_01,NOCA,Tolber Water System EXCESS,NPS POIs,NA,park,-121.09407348367148,49.0533370694631,WGS 84,"POIs, NA",NA
NOCA_WS_017_01,NOCA,Tolber Water System EXCESS,NPS POIs,NA,park,-121.11146167763765,49.07619746767586,WGS 84,"POIs, NA",NA
NOCA_WS_017_01,NOCA,Tolber Water System EXCESS,NPS POIs,NA,park,-121.06873357526858,49.04154479572516,WGS 84,"POIs, NA",NA
OLYM_WS_001_01,OLYM,Carlton Albers,NONE,NA,"Carlton Albers, Carlton, Albers",NA,NA,NA,U,NA
OLYM_WS_004_01,OLYM,Francis Kocis,NPS Buildings,Hous 26 Elwha Main Ranger Residence aka The Big House,Residence,-123.58997001013239,48.01714619057842,WGS 84,"Buildings, Hous 26 Elwha Main Ranger Residence aka The Big House",NA
OLYM_WS_004_01,OLYM,Francis Kocis,NPS Buildings,NA,Residence,-123.43030711981585,48.03875518493729,WGS 84,"Buildings, NA",NA
OLYM_WS_004_01,OLYM,Francis Kocis,NPS Buildings,NA,Residence,-123.58914699409591,48.016513516309956,WGS 84,"Buildings, NA",NA
ORCA_WS_002_01,ORCA,UTIL Water Systems Lake Creek,NPS Buildings,Chateau,Chateau,-123.40765978999731,42.098460840860255,WGS 84,"Buildings, Chateau",NA
PARA_WS_001_01,PARA,Dellenbaugh Admin Site,NONE,NA,"Dellenbaugh Admin Site, Dellenbaugh, Admin, Site",NA,NA,NA,U,NA
REDW_WS_001_01,REDW,Cedar Guest House,NPS Buildings,NA,House,-124.09923630368931,41.60341195166222,WGS 84,"Buildings, NA",NA
REDW_WS_001_01,REDW,Cedar Guest House,NPS Buildings,NA,House,-124.14551108826319,41.72903569684777,WGS 84,"Buildings, NA",NA
REDW_WS_001_01,REDW,Cedar Guest House,NPS Buildings,NA,House,-123.88304670029329,41.15139423657534,WGS 84,"Buildings, NA",NA
REDW_WS_003_01,REDW,Tracy House,NPS Buildings,NA,House,-124.09923630368931,41.60341195166222,WGS 84,"Buildings, NA",NA
REDW_WS_003_01,REDW,Tracy House,NPS Buildings,NA,House,-124.14551108826319,41.72903569684777,WGS 84,"Buildings, NA",NA
REDW_WS_003_01,REDW,Tracy House,NPS Buildings,NA,House,-123.88304670029329,41.15139423657534,WGS 84,"Buildings, NA",NA
REDW_WS_003_01,REDW,Tracy House,NPS Buildings,NA,housing,-124.08951025672782,41.55946758576772,WGS 84,"Buildings, NA",NA
REDW_WS_003_01,REDW,Tracy House,NPS Buildings,NA,housing,-124.0893858989363,41.55918060014391,WGS 84,"Buildings, NA",NA
REDW_WS_003_01,REDW,Tracy House,NPS Buildings,NA,housing,-124.08894329473347,41.558681127189566,WGS 84,"Buildings, NA",NA
SAJU_WS_006_01,SAJU,Tent DELETE - Building 213 Emergency Water Pump System,NPS Buildings,Building 208-Law Enforcement Offices (Qtrs. 208),Building,-66.1117408947708,18.467299522827727,WGS 84,"Buildings, Building 208-Law Enforcement Offices (Qtrs. 208)",NA
SAJU_WS_006_01,SAJU,Tent DELETE - Building 213 Emergency Water Pump System,NPS Buildings,Building  210 (Qtrs. 210-A and 210B),Building,-66.11155364675793,18.467062942429685,WGS 84,"Buildings, Building  210 (Qtrs. 210-A and 210B)",NA
SAJU_WS_006_01,SAJU,Tent DELETE - Building 213 Emergency Water Pump System,NPS Buildings,Building 209 -Headquarters (Qtrs. 209),Building,-66.1116323209498,18.467193906589838,WGS 84,"Buildings, Building 209 -Headquarters (Qtrs. 209)",NA
SAJU_WS_006_01,SAJU,Tent DELETE - Building 213 Emergency Water Pump System,NPS POIs,Christ Chapel,Building,-66.11768707271301,18.46415544585373,WGS 84,"POIs, Christ Chapel",NA
SAJU_WS_006_01,SAJU,Tent DELETE - Building 213 Emergency Water Pump System,NPS POIs,Puerto Rico Tourism Company,Building,-66.1177825727327,18.463598145688213,WGS 84,"POIs, Puerto Rico Tourism Company",NA
SAJU_WS_006_01,SAJU,Tent DELETE - Building 213 Emergency Water Pump System,NPS POIs,Old City Hall,Building,-66.11673397344144,18.465484346260077,WGS 84,"POIs, Old City Hall",NA
SAJU_WS_006_01,SAJU,Tent DELETE - Building 213 Emergency Water Pump System,NPS Buildings,World War II Joint Command Center Bldg 213,213,-66.11048893464081,18.467523231738628,WGS 84,"Buildings, World War II Joint Command Center Bldg 213",NA
SEQU_WS_001_02,SEQU,AM Ash Mountain Water System,NPS Buildings,Ash Mountain Residence #7,Ash,-118.8266809838489,36.49005854096494,WGS 84,"Buildings, Ash Mountain Residence #7",NA
SEQU_WS_001_02,SEQU,AM Ash Mountain Water System,NPS Buildings,NA,Ash,-118.82711362587158,36.490845113608714,WGS 84,"Buildings, NA",NA
SEQU_WS_001_02,SEQU,AM Ash Mountain Water System,NPS Buildings,NA,Ash,-118.82773958752283,36.49115502336394,WGS 84,"Buildings, NA",NA
SEQU_WS_001_02,SEQU,AM Ash Mountain Water System,NPS Buildings,Ash Mountain Residence #7,Mountain,-118.8266809838489,36.49005854096494,WGS 84,"Buildings, Ash Mountain Residence #7",NA
SEQU_WS_001_02,SEQU,AM Ash Mountain Water System,NPS Buildings,Ash Mountain Residence #95,Mountain,-118.82700192494127,36.492130960322804,WGS 84,"Buildings, Ash Mountain Residence #95",NA
SEQU_WS_001_02,SEQU,AM Ash Mountain Water System,NPS Buildings,Ash Mountain Residence #64,Mountain,-118.82654402348108,36.48972024336863,WGS 84,"Buildings, Ash Mountain Residence #64",NA
SHIL_WS_003_01,SHIL,Water System - Picnic Area,NPS Buildings,WD-Comfort Station (At Picnic Area),comfort,-88.35261063816866,35.14751480004724,WGS 84,"Buildings, WD-Comfort Station (At Picnic Area)",NA
SHIL_WS_003_01,SHIL,Water System - Picnic Area,NPS Buildings,WD-Comfort Station (In Parking Lot),comfort,-88.3212973810985,35.15113627809899,WGS 84,"Buildings, WD-Comfort Station (In Parking Lot)",NA
SHIL_WS_003_01,SHIL,Water System - Picnic Area,NPS Buildings,WD-Comfort Station (At Picnic Area),station,-88.35261063816866,35.14751480004724,WGS 84,"Buildings, WD-Comfort Station (At Picnic Area)",NA
SHIL_WS_003_01,SHIL,Water System - Picnic Area,NPS Buildings,WD-Comfort Station (In Parking Lot),station,-88.3212973810985,35.15113627809899,WGS 84,"Buildings, WD-Comfort Station (In Parking Lot)",NA
TIMU_WS_001_01,TIMU,Bennett House,NPS Buildings,KP-Carriage House (Barn),House,-81.43724776014788,30.439282634350715,WGS 84,"Buildings, KP-Carriage House (Barn)",NA
TIMU_WS_001_01,TIMU,Bennett House,NPS Buildings,KP-Kingsley Pole Barn,House,-81.43928764397101,30.440205392046312,WGS 84,"Buildings, KP-Kingsley Pole Barn",NA
TIMU_WS_001_01,TIMU,Bennett House,NPS Buildings,KP-Kitchen House,House,-81.43777763518273,30.439728272548063,WGS 84,"Buildings, KP-Kitchen House",NA
TIMU_WS_001_01,TIMU,Bennett House,NPS POIs,Kingsley Plantation,House,-81.43754117437553,30.43770994723422,WGS 84,"POIs, Kingsley Plantation",NA
VIIS_WS_013_01,VIIS,DELETE - TB 120 Employee Housing Water System,NPS Buildings,NA,120,-64.76701265192452,18.35496619304917,WGS 84,"Buildings, NA",NA
VIIS_WS_013_01,VIIS,DELETE - TB 120 Employee Housing Water System,NPS Buildings,Centerline 134 Lynch Utility Room,Employee,-64.75906544466268,18.342366148444075,WGS 84,"Buildings, Centerline 134 Lynch Utility Room",NA
VIIS_WS_013_01,VIIS,DELETE - TB 120 Employee Housing Water System,NPS Buildings,LP 126A Employee Housing,Employee,-64.79442417161938,18.33646293774549,WGS 84,"Buildings, LP 126A Employee Housing",NA
VIIS_WS_013_01,VIIS,DELETE - TB 120 Employee Housing Water System,NPS Buildings,LP 126B Employee Housing-Q00N0126B,Employee,-64.79454445264317,18.33650211406476,WGS 84,"Buildings, LP 126B Employee Housing-Q00N0126B",NA
VIIS_WS_013_01,VIIS,DELETE - TB 120 Employee Housing Water System,NPS Buildings,Centerline 134 Lynch Utility Room,Housing,-64.75906544466268,18.342366148444075,WGS 84,"Buildings, Centerline 134 Lynch Utility Room",NA
VIIS_WS_013_01,VIIS,DELETE - TB 120 Employee Housing Water System,NPS Buildings,LP 126A Employee Housing,Housing,-64.79442417161938,18.33646293774549,WGS 84,"Buildings, LP 126A Employee Housing",NA
VIIS_WS_013_01,VIIS,DELETE - TB 120 Employee Housing Water System,NPS Buildings,LP 126B Employee Housing-Q00N0126B,Housing,-64.79454445264317,18.33650211406476,WGS 84,"Buildings, LP 126B Employee Housing-Q00N0126B",NA
VIIS_WS_020_01,VIIS,LP 129A/B Potable Water System,NONE,NA,"LP 129A/B Potable, 129A/B",NA,NA,NA,U,NA
VIIS_WS_024_01,VIIS,Mandhal House Water System,NPS Buildings,TB Emergency Medical Contact Station,House,-64.7681145063482,18.35286668885267,WGS 84,"Buildings, TB Emergency Medical Contact Station",NA
VIIS_WS_024_01,VIIS,Mandhal House Water System,NPS Buildings,TB Lifeguard Tower Bldg 10,House,-64.7685099851837,18.352709181588676,WGS 84,"Buildings, TB Lifeguard Tower Bldg 10",NA
VIIS_WS_024_01,VIIS,Mandhal House Water System,NPS Buildings,LP Lyne House Apt 1-Q00APT001,House,-64.79314216972398,18.339287369042932,WGS 84,"Buildings, LP Lyne House Apt 1-Q00APT001",NA
VIIS_WS_024_01,VIIS,Mandhal House Water System,NPS POIs,Reef Bay Great House,House,-64.74000017325879,18.329482445845592,WGS 84,"POIs, Reef Bay Great House",NA
WHIS_WS_001_01,WHIS,Buildiing 206,NPS Buildings,Maintenance Building,Building,-122.52882623426083,40.61020769138215,WGS 84,"Buildings, Maintenance Building",NA
WHIS_WS_001_01,WHIS,Buildiing 206,NPS Buildings,Interpretation Storage Shed,Building,-122.52887365723298,40.61140206571841,WGS 84,"Buildings, Interpretation Storage Shed",NA
WHIS_WS_001_01,WHIS,Buildiing 206,NPS Buildings,Camden House Garage,Building,-122.63635002813768,40.66388252033236,WGS 84,"Buildings, Camden House Garage",NA
WHIS_WS_002_01,WHIS,McDermott Residence.,NONE,NA,"McDermott Residence., McDermott, Residence., Residence,, waste",NA,NA,NA,U,NA
